GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006
Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Not defined for this file
8600000US01862,01862,ZCTA5 01862,3491,3475,3475,0,16,0
8600000US01863,01863,ZCTA5 01863,3958,3958,3958,0,0,0
8600000US01864,01864,ZCTA5 01864,5633,5633,5633,0,0,0
8600000US01867,01867,ZCTA5 01867,9187,9187,9187,0,0,0
8600000US01876,01876,ZCTA5 01876,10679,10679,10679,0,0,0
8600000US01879,01879,ZCTA5 01879,4213,4065,4065,0,148,0
8600000US01880,01880,ZCTA5 01880,10323,10323,10323,0,0,0
8600000US01886,01886,ZCTA5 01886,7876,7861,7861,0,15,0
8600000US01887,01887,ZCTA5 01887,7808,7808,7808,0,0,0
8600000US01890,01890,ZCTA5 01890,7988,7988,7988,0,0,0
8600000US01901,01901,ZCTA5 01901,1034,1034,1034,0,0,0
8600000US01902,01902,ZCTA5 01902,18354,18354,18354,0,0,0
8600000US01904,01904,ZCTA5 01904,7182,7182,7182,0,0,0
8600000US01905,01905,ZCTA5 01905,9187,9187,9187,0,0,0
8600000US01906,01906,ZCTA5 01906,10786,10786,10786,0,0,0
8600000US01907,01907,ZCTA5 01907,5960,5960,5960,0,0,0
8600000US01908,01908,ZCTA5 01908,1677,1677,1677,0,0,0
8600000US01913,01913,ZCTA5 01913,7110,7081,7081,0,29,0
8600000US01915,01915,ZCTA5 01915,16641,16543,16543,0,98,0
8600000US01921,01921,ZCTA5 01921,2756,1186,1186,0,1570,0
8600000US01922,01922,ZCTA5 01922,1115,568,568,0,547,0
8600000US01923,01923,ZCTA5 01923,11135,11135,11135,0,0,0
8600000US01929,01929,ZCTA5 01929,1600,869,869,0,731,0
8600000US01930,01930,ZCTA5 01930,14557,12885,12885,0,1672,0
8600000US01937,01937,ZCTA5 01937,0,0,0,0,0,0
8600000US01938,01938,ZCTA5 01938,6006,4180,4180,0,1826,0
8600000US01940,01940,ZCTA5 01940,4729,4729,4729,0,0,0
8600000US01944,01944,ZCTA5 01944,2394,2003,2003,0,391,0
8600000US01945,01945,ZCTA5 01945,8838,8838,8838,0,0,0
8600000US01949,01949,ZCTA5 01949,3045,2683,2683,0,362,0
8600000US01950,01950,ZCTA5 01950,8264,8262,8262,0,2,0
8600000US01951,01951,ZCTA5 01951,1821,1136,1136,0,685,0
8600000US01952,01952,ZCTA5 01952,4550,4173,4173,0,377,0
8600000US01960,01960,ZCTA5 01960,22024,22024,22024,0,0,0
8600000US01966,01966,ZCTA5 01966,4223,3939,3939,0,284,0
8600000US01969,01969,ZCTA5 01969,2253,1722,1722,0,531,0
8600000US01970,01970,ZCTA5 01970,19063,19063,19063,0,0,0
8600000US01982,01982,ZCTA5 01982,2880,2331,2331,0,549,0
8600000US01983,01983,ZCTA5 01983,2176,1857,1857,0,319,0
8600000US01984,01984,ZCTA5 01984,1430,1042,1042,0,388,0
8600000US01985,01985,ZCTA5 01985,1580,667,667,0,913,0
8600000US02019,02019,ZCTA5 02019,6365,6144,6144,0,221,0
8600000US02021,02021,ZCTA5 02021,8762,8762,8762,0,0,0
8600000US02025,02025,ZCTA5 02025,2980,2847,2847,0,133,0
8600000US02026,02026,ZCTA5 02026,10184,10184,10184,0,0,0
8600000US02030,02030,ZCTA5 02030,1969,1358,1358,0,611,0
8600000US02032,02032,ZCTA5 02032,1593,1593,1593,0,0,0
8600000US02035,02035,ZCTA5 02035,6895,6842,6842,0,53,0
8600000US02038,02038,ZCTA5 02038,11394,11287,11287,0,107,0
8600000US02043,02043,ZCTA5 02043,8953,8739,8739,0,214,0
8600000US02045,02045,ZCTA5 02045,5762,5746,5746,0,16,0
8600000US02047,02047,ZCTA5 02047,264,264,264,0,0,0
8600000US02048,02048,ZCTA5 02048,8746,8746,8746,0,0,0
8600000US02050,02050,ZCTA5 02050,11292,10348,10348,0,944,0
8600000US02052,02052,ZCTA5 02052,4237,4046,4046,0,191,0
8600000US02053,02053,ZCTA5 02053,4613,4595,4595,0,18,0
8600000US02054,02054,ZCTA5 02054,3158,2765,2765,0,393,0
8600000US02056,02056,ZCTA5 02056,3121,3114,3114,0,7,0
8600000US02061,02061,ZCTA5 02061,3675,3313,3313,0,362,0
8600000US02062,02062,ZCTA5 02062,12479,12479,12479,0,0,0
8600000US02066,02066,ZCTA5 02066,7419,6838,6838,0,581,0
8600000US02067,02067,ZCTA5 02067,6414,5913,5913,0,501,0
8600000US02071,02071,ZCTA5 02071,321,321,321,0,0,0
8600000US02072,02072,ZCTA5 02072,10799,10799,10799,0,0,0
8600000US02081,02081,ZCTA5 02081,7156,7156,7156,0,0,0
8600000US02090,02090,ZCTA5 02090,5438,5377,5377,0,61,0
8600000US02093,02093,ZCTA5 02093,3869,3402,3402,0,467,0
8600000US02108,02108,ZCTA5 02108,2278,2278,2278,0,0,0
8600000US02109,02109,ZCTA5 02109,2462,2462,2462,0,0,0
8600000US02110,02110,ZCTA5 02110,1264,1264,1264,0,0,0
8600000US02111,02111,ZCTA5 02111,3628,3628,3628,0,0,0
8600000US02113,02113,ZCTA5 02113,4682,4682,4682,0,0,0
8600000US02114,02114,ZCTA5 02114,7672,7672,7672,0,0,0
8600000US02115,02115,ZCTA5 02115,10838,10838,10838,0,0,0
8600000US02116,02116,ZCTA5 02116,12644,12644,12644,0,0,0
8600000US02118,02118,ZCTA5 02118,12967,12967,12967,0,0,0
8600000US02119,02119,ZCTA5 02119,11048,11048,11048,0,0,0
8600000US02120,02120,ZCTA5 02120,5335,5335,5335,0,0,0
8600000US02121,02121,ZCTA5 02121,10589,10589,10589,0,0,0
8600000US02122,02122,ZCTA5 02122,8887,8887,8887,0,0,0
8600000US02124,02124,ZCTA5 02124,19053,19053,19053,0,0,0
8600000US02125,02125,ZCTA5 02125,13263,13263,13263,0,0,0
8600000US02126,02126,ZCTA5 02126,10151,10151,10151,0,0,0
8600000US02127,02127,ZCTA5 02127,16409,16409,16409,0,0,0
8600000US02128,02128,ZCTA5 02128,15854,15854,15854,0,0,0
8600000US02129,02129,ZCTA5 02129,8648,8648,8648,0,0,0
8600000US02130,02130,ZCTA5 02130,16016,16016,16016,0,0,0
8600000US02131,02131,ZCTA5 02131,12286,12286,12286,0,0,0
8600000US02132,02132,ZCTA5 02132,11341,11341,11341,0,0,0
8600000US02134,02134,ZCTA5 02134,9664,9664,9664,0,0,0
8600000US02135,02135,ZCTA5 02135,20834,20834,20834,0,0,0
8600000US02136,02136,ZCTA5 02136,11092,11092,11092,0,0,0
8600000US02138,02138,ZCTA5 02138,14949,14949,14949,0,0,0
8600000US02139,02139,ZCTA5 02139,15402,15402,15402,0,0,0
8600000US02140,02140,ZCTA5 02140,8638,8638,8638,0,0,0
8600000US02141,02141,ZCTA5 02141,6596,6596,6596,0,0,0
8600000US02142,02142,ZCTA5 02142,1794,1794,1794,0,0,0
8600000US02143,02143,ZCTA5 02143,11752,11752,11752,0,0,0
8600000US02144,02144,ZCTA5 02144,11389,11389,11389,0,0,0
8600000US02145,02145,ZCTA5 02145,10520,10520,10520,0,0,0
8600000US02148,02148,ZCTA5 02148,25191,25191,25191,0,0,0
8600000US02149,02149,ZCTA5 02149,16662,16662,16662,0,0,0
8600000US02150,02150,ZCTA5 02150,12596,12596,12596,0,0,0
8600000US02151,02151,ZCTA5 02151,22125,22125,22125,0,0,0
8600000US02152,02152,ZCTA5 02152,8320,8320,8320,0,0,0
8600000US02155,02155,ZCTA5 02155,24032,24032,24032,0,0,0
8600000US02163,02163,ZCTA5 02163,712,712,712,0,0,0
8600000US02169,02169,ZCTA5 02169,26481,26481,26481,0,0,0
8600000US02170,02170,ZCTA5 02170,8041,8041,8041,0,0,0
8600000US02171,02171,ZCTA5 02171,8316,8316,8316,0,0,0
8600000US02176,02176,ZCTA5 02176,11751,11751,11751,0,0,0
8600000US02180,02180,ZCTA5 02180,9458,9458,9458,0,0,0
8600000US02184,02184,ZCTA5 02184,14302,14302,14302,0,0,0
8600000US02186,02186,ZCTA5 02186,9700,9700,9700,0,0,0
8600000US02188,02188,ZCTA5 02188,6521,6521,6521,0,0,0
8600000US02189,02189,ZCTA5 02189,6292,6292,6292,0,0,0
8600000US02190,02190,ZCTA5 02190,6904,6904,6904,0,0,0
8600000US02191,02191,ZCTA5 02191,3763,3763,3763,0,0,0
8600000US02199,02199,ZCTA5 02199,927,927,927,0,0,0
8600000US02203,02203,ZCTA5 02203,0,0,0,0,0,0
8600000US02210,02210,ZCTA5 02210,1358,1358,1358,0,0,0
8600000US02215,02215,ZCTA5 02215,9324,9324,9324,0,0,0
8600000US02301,02301,ZCTA5 02301,23673,23673,23673,0,0,0
8600000US02302,02302,ZCTA5 02302,11857,11857,11857,0,0,0
8600000US02322,02322,ZCTA5 02322,1769,1769,1769,0,0,0
8600000US02324,02324,ZCTA5 02324,8336,7816,7816,0,520,0
8600000US02330,02330,ZCTA5 02330,4600,3501,3501,0,1099,0
8600000US02332,02332,ZCTA5 02332,5875,5525,5525,0,350,0
8600000US02333,02333,ZCTA5 02333,4906,4592,4592,0,314,0
8600000US02338,02338,ZCTA5 02338,3014,2317,2317,0,697,0
8600000US02339,02339,ZCTA5 02339,4852,4852,4852,0,0,0
8600000US02341,02341,ZCTA5 02341,3593,3222,3222,0,371,0
8600000US02343,02343,ZCTA5 02343,4261,4261,4261,0,0,0
8600000US02346,02346,ZCTA5 02346,9020,5248,5248,0,3772,0
8600000US02347,02347,ZCTA5 02347,4180,2350,2350,0,1830,0
8600000US02351,02351,ZCTA5 02351,6399,6399,6399,0,0,0
8600000US02356,02356,ZCTA5 02356,4406,4262,4262,0,144,0
8600000US02357,02357,ZCTA5 02357,8,8,8,0,0,0
8600000US02359,02359,ZCTA5 02359,6548,6368,6368,0,180,0
8600000US02360,02360,ZCTA5 02360,24800,22057,22057,0,2743,0
8600000US02364,02364,ZCTA5 02364,5010,4664,4664,0,346,0
8600000US02366,02366,ZCTA5 02366,0,0,0,0,0,0
8600000US02367,02367,ZCTA5 02367,1043,120,120,0,923,0
8600000US02368,02368,ZCTA5 02368,12021,12021,12021,0,0,0
8600000US02370,02370,ZCTA5 02370,7051,7051,7051,0,0,0
8600000US02375,02375,ZCTA5 02375,3741,3552,3552,0,189,0
8600000US02379,02379,ZCTA5 02379,2669,2456,2456,0,213,0
8600000US02382,02382,ZCTA5 02382,5522,5522,5522,0,0,0
8600000US02420,02420,ZCTA5 02420,5251,5251,5251,0,0,0
8600000US02421,02421,ZCTA5 02421,6768,6768,6768,0,0,0
8600000US02445,02445,ZCTA5 02445,8974,8974,8974,0,0,0
8600000US02446,02446,ZCTA5 02446,14229,14229,14229,0,0,0
8600000US02451,02451,ZCTA5 02451,7898,7898,7898,0,0,0
8600000US02452,02452,ZCTA5 02452,5033,5033,5033,0,0,0
8600000US02453,02453,ZCTA5 02453,11995,11995,11995,0,0,0
8600000US02457,02457,ZCTA5 02457,90,90,90,0,0,0
8600000US02458,02458,ZCTA5 02458,5341,5341,5341,0,0,0
8600000US02459,02459,ZCTA5 02459,6763,6763,6763,0,0,0
8600000US02460,02460,ZCTA5 02460,3774,3774,3774,0,0,0
8600000US02461,02461,ZCTA5 02461,2771,2771,2771,0,0,0
8600000US02462,02462,ZCTA5 02462,668,668,668,0,0,0
8600000US02464,02464,ZCTA5 02464,1287,1287,1287,0,0,0
8600000US02465,02465,ZCTA5 02465,4520,4520,4520,0,0,0
8600000US02466,02466,ZCTA5 02466,3090,3090,3090,0,0,0
8600000US02467,02467,ZCTA5 02467,7000,7000,7000,0,0,0
8600000US02468,02468,ZCTA5 02468,1930,1930,1930,0,0,0
8600000US02472,02472,ZCTA5 02472,15622,15622,15622,0,0,0
8600000US02474,02474,ZCTA5 02474,12317,12317,12317,0,0,0
8600000US02476,02476,ZCTA5 02476,7657,7657,7657,0,0,0
8600000US02478,02478,ZCTA5 02478,10158,10158,10158,0,0,0
8600000US02481,02481,ZCTA5 02481,5044,5044,5044,0,0,0
8600000US02482,02482,ZCTA5 02482,4055,4055,4055,0,0,0
8600000US02492,02492,ZCTA5 02492,7382,7382,7382,0,0,0
8600000US02493,02493,ZCTA5 02493,4008,4008,4008,0,0,0
8600000US02494,02494,ZCTA5 02494,3740,3740,3740,0,0,0
8600000US02532,02532,ZCTA5 02532,6601,6014,6014,0,587,0
8600000US02534,02534,ZCTA5 02534,657,336,336,0,321,0
8600000US02535,02535,ZCTA5 02535,2109,0,0,0,2109,0
8600000US02536,02536,ZCTA5 02536,11956,11227,11227,0,729,0
8600000US02537,02537,ZCTA5 02537,3099,2939,2939,0,160,0
8600000US02538,02538,ZCTA5 02538,1739,1534,1534,0,205,0
8600000US02539,02539,ZCTA5 02539,5220,2498,0,2498,2722,0
8600000US02540,02540,ZCTA5 02540,6605,6355,6355,0,250,0
8600000US02542,02542,ZCTA5 02542,449,360,360,0,89,0
8600000US02543,02543,ZCTA5 02543,863,816,816,0,47,0
8600000US02553,02553,ZCTA5 02553,176,148,148,0,28,0
8600000US02554,02554,ZCTA5 02554,10393,7222,0,7222,3171,0
8600000US02556,02556,ZCTA5 02556,2593,2593,2593,0,0,0
8600000US02557,02557,ZCTA5 02557,4333,3781,0,3781,552,0
8600000US02558,02558,ZCTA5 02558,1792,1735,1735,0,57,0
8600000US02559,02559,ZCTA5 02559,2605,2437,2437,0,168,0
8600000US02561,02561,ZCTA5 02561,266,266,266,0,0,0
8600000US02562,02562,ZCTA5 02562,1574,1413,1413,0,161,0
8600000US02563,02563,ZCTA5 02563,4742,4709,4709,0,33,0
8600000US02564,02564,ZCTA5 02564,1203,0,0,0,1203,0
8600000US02568,02568,ZCTA5 02568,3113,2300,0,2300,813,0
8600000US02571,02571,ZCTA5 02571,5629,5108,5108,0,521,0
8600000US02575,02575,ZCTA5 02575,2198,0,0,0,2198,0
8600000US02576,02576,ZCTA5 02576,1775,1546,1546,0,229,0
8600000US02584,02584,ZCTA5 02584,22,0,0,0,22,0
8600000US02601,02601,ZCTA5 02601,8062,8062,8062,0,0,0
8600000US02630,02630,ZCTA5 02630,1142,928,928,0,214,0
8600000US02631,02631,ZCTA5 02631,7838,6442,6442,0,1396,0
8600000US02632,02632,ZCTA5 02632,6171,6091,6091,0,80,0
8600000US02633,02633,ZCTA5 02633,4576,4240,4240,0,336,0
8600000US02635,02635,ZCTA5 02635,2184,1862,1862,0,322,0
8600000US02637,02637,ZCTA5 02637,149,99,99,0,50,0
8600000US02638,02638,ZCTA5 02638,3130,2712,2712,0,418,0
8600000US02639,02639,ZCTA5 02639,4912,4912,4912,0,0,0
8600000US02641,02641,ZCTA5 02641,637,166,166,0,471,0
8600000US02642,02642,ZCTA5 02642,5925,5554,5554,0,371,0
8600000US02643,02643,ZCTA5 02643,85,72,72,0,13,0
8600000US02644,02644,ZCTA5 02644,1480,1479,1479,0,1,0
8600000US02645,02645,ZCTA5 02645,6222,5811,5811,0,411,0
8600000US02646,02646,ZCTA5 02646,2621,2621,2621,0,0,0
8600000US02647,02647,ZCTA5 02647,260,260,260,0,0,0
8600000US02648,02648,ZCTA5 02648,3188,3066,3066,0,122,0
8600000US02649,02649,ZCTA5 02649,9887,8447,8447,0,1440,0
8600000US02650,02650,ZCTA5 02650,910,807,807,0,103,0
8600000US02651,02651,ZCTA5 02651,30,11,11,0,19,0
8600000US02652,02652,ZCTA5 02652,1683,521,0,521,1162,0
8600000US02653,02653,ZCTA5 02653,5303,4302,4302,0,1001,0
8600000US02655,02655,ZCTA5 02655,3053,2019,2019,0,1034,0
8600000US02657,02657,ZCTA5 02657,4494,4224,0,4224,270,0
8600000US02659,02659,ZCTA5 02659,1297,1284,1284,0,13,0
8600000US02660,02660,ZCTA5 02660,4551,4235,4235,0,316,0
8600000US02663,02663,ZCTA5 02663,412,139,139,0,273,0
8600000US02664,02664,ZCTA5 02664,7062,7062,7062,0,0,0
8600000US02666,02666,ZCTA5 02666,1390,0,0,0,1390,0
8600000US02667,02667,ZCTA5 02667,3902,451,451,0,3451,0
8600000US02668,02668,ZCTA5 02668,1494,1044,1044,0,450,0
8600000US02669,02669,ZCTA5 02669,550,398,398,0,152,0
8600000US02670,02670,ZCTA5 02670,2330,2330,2330,0,0,0
8600000US02671,02671,ZCTA5 02671,1533,1533,1533,0,0,0
8600000US02672,02672,ZCTA5 02672,325,325,325,0,0,0
8600000US02673,02673,ZCTA5 02673,6677,6442,6442,0,235,0
8600000US02675,02675,ZCTA5 02675,4040,3474,3474,0,566,0
8600000US02702,02702,ZCTA5 02702,1546,1171,1171,0,375,0
8600000US02703,02703,ZCTA5 02703,18019,18019,18019,0,0,0
8600000US02713,02713,ZCTA5 02713,168,0,0,0,168,0
8600000US02715,02715,ZCTA5 02715,1124,451,451,0,673,0
8600000US02717,02717,ZCTA5 02717,1771,847,847,0,924,0
8600000US02718,02718,ZCTA5 02718,2442,2303,2303,0,139,0
8600000US02719,02719,ZCTA5 02719,7475,7214,7214,0,261,0
8600000US02720,02720,ZCTA5 02720,14347,14261,14261,0,86,0
8600000US02721,02721,ZCTA5 02721,12538,12538,12538,0,0,0
8600000US02723,02723,ZCTA5 02723,7198,7198,7198,0,0,0
8600000US02724,02724,ZCTA5 02724,8465,8465,8465,0,0,0
8600000US02725,02725,ZCTA5 02725,1035,1035,1035,0,0,0
8600000US02726,02726,ZCTA5 02726,6359,6359,6359,0,0,0
8600000US02738,02738,ZCTA5 02738,2445,1795,1795,0,650,0
8600000US02739,02739,ZCTA5 02739,3262,1665,1665,0,1597,0
8600000US02740,02740,ZCTA5 02740,19943,19943,19943,0,0,0
8600000US02743,02743,ZCTA5 02743,4121,2673,2673,0,1448,0
8600000US02744,02744,ZCTA5 02744,5340,5340,5340,0,0,0
8600000US02745,02745,ZCTA5 02745,10769,10642,10642,0,127,0
8600000US02746,02746,ZCTA5 02746,6812,6812,6812,0,0,0
8600000US02747,02747,ZCTA5 02747,7014,4848,4848,0,2166,0
8600000US02748,02748,ZCTA5 02748,5519,4164,4164,0,1355,0
8600000US02760,02760,ZCTA5 02760,10904,10904,10904,0,0,0
8600000US02762,02762,ZCTA5 02762,3482,3265,3265,0,217,0
8600000US02763,02763,ZCTA5 02763,692,692,692,0,0,0
8600000US02764,02764,ZCTA5 02764,1476,769,769,0,707,0
8600000US02766,02766,ZCTA5 02766,6741,5661,5661,0,1080,0
8600000US02767,02767,ZCTA5 02767,5142,4917,4917,0,225,0
8600000US02769,02769,ZCTA5 02769,4280,572,572,0,3708,0
8600000US02770,02770,ZCTA5 02770,1833,90,90,0,1743,0
8600000US02771,02771,ZCTA5 02771,5292,4866,4866,0,426,0
8600000US02777,02777,ZCTA5 02777,6334,5195,5195,0,1139,0
8600000US02779,02779,ZCTA5 02779,2187,943,943,0,1244,0
8600000US02780,02780,ZCTA5 02780,21378,20395,20395,0,983,0
8600000US02790,02790,ZCTA5 02790,7086,3288,3288,0,3798,0
8600000US02791,02791,ZCTA5 02791,277,0,0,0,277,0
8600000US02802,02802,ZCTA5 02802,450,450,450,0,0,0
8600000US02804,02804,ZCTA5 02804,1051,551,551,0,500,0
8600000US02806,02806,ZCTA5 02806,6386,6386,6386,0,0,0
8600000US02807,02807,ZCTA5 02807,1808,0,0,0,1808,0
8600000US02808,02808,ZCTA5 02808,925,0,0,0,925,0
8600000US02809,02809,ZCTA5 02809,9310,9220,9220,0,90,0
8600000US02812,02812,ZCTA5 02812,559,0,0,0,559,0
8600000US02813,02813,ZCTA5 02813,5151,1600,22,1578,3551,0
8600000US02814,02814,ZCTA5 02814,3161,306,306,0,2855,0
8600000US02815,02815,ZCTA5 02815,107,0,0,0,107,0
8600000US02816,02816,ZCTA5 02816,13431,11764,11764,0,1667,0
8600000US02817,02817,ZCTA5 02817,2370,745,745,0,1625,0
8600000US02818,02818,ZCTA5 02818,8014,7359,7359,0,655,0
8600000US02822,02822,ZCTA5 02822,2401,570,570,0,1831,0
8600000US02825,02825,ZCTA5 02825,2041,0,0,0,2041,0
8600000US02826,02826,ZCTA5 02826,332,220,220,0,112,0
8600000US02827,02827,ZCTA5 02827,803,0,0,0,803,0
8600000US02828,02828,ZCTA5 02828,3226,3211,3211,0,15,0
8600000US02830,02830,ZCTA5 02830,2444,1433,1433,0,1011,0
8600000US02831,02831,ZCTA5 02831,1377,790,790,0,587,0
8600000US02832,02832,ZCTA5 02832,1959,0,0,0,1959,0
8600000US02833,02833,ZCTA5 02833,338,0,0,0,338,0
8600000US02835,02835,ZCTA5 02835,2998,2641,2641,0,357,0
8600000US02836,02836,ZCTA5 02836,47,0,0,0,47,0
8600000US02837,02837,ZCTA5 02837,2367,0,0,0,2367,0
8600000US02838,02838,ZCTA5 02838,1571,1571,1571,0,0,0
8600000US02839,02839,ZCTA5 02839,769,546,546,0,223,0
8600000US02840,02840,ZCTA5 02840,13108,12823,12823,0,285,0
8600000US02841,02841,ZCTA5 02841,4,4,4,0,0,0
8600000US02842,02842,ZCTA5 02842,7579,7344,7344,0,235,0
8600000US02852,02852,ZCTA5 02852,9796,9533,9533,0,263,0
8600000US02857,02857,ZCTA5 02857,3413,794,794,0,2619,0
8600000US02858,02858,ZCTA5 02858,206,202,202,0,4,0
8600000US02859,02859,ZCTA5 02859,2675,1608,1608,0,1067,0
8600000US02860,02860,ZCTA5 02860,20722,20722,20722,0,0,0
8600000US02861,02861,ZCTA5 02861,11432,11432,11432,0,0,0
8600000US02863,02863,ZCTA5 02863,7484,7484,7484,0,0,0
8600000US02864,02864,ZCTA5 02864,13714,12818,12818,0,896,0
8600000US02865,02865,ZCTA5 02865,7090,7084,7084,0,6,0
8600000US02871,02871,ZCTA5 02871,7840,7479,7479,0,361,0
8600000US02872,02872,ZCTA5 02872,454,0,0,0,454,0
8600000US02873,02873,ZCTA5 02873,104,0,0,0,104,0
8600000US02874,02874,ZCTA5 02874,2366,1534,1534,0,832,0
8600000US02875,02875,ZCTA5 02875,138,0,0,0,138,0
8600000US02876,02876,ZCTA5 02876,270,270,270,0,0,0
8600000US02878,02878,ZCTA5 02878,7446,5425,5425,0,2021,0
8600000US02879,02879,ZCTA5 02879,11222,8239,7188,1051,2983,0
8600000US02881,02881,ZCTA5 02881,1177,990,990,0,187,0
8600000US02882,02882,ZCTA5 02882,8634,8627,8627,0,7,0
8600000US02885,02885,ZCTA5 02885,5154,4988,4988,0,166,0
8600000US02886,02886,ZCTA5 02886,13682,13682,13682,0,0,0
8600000US02888,02888,ZCTA5 02888,8889,8889,8889,0,0,0
8600000US02889,02889,ZCTA5 02889,12188,12188,12188,0,0,0
8600000US02891,02891,ZCTA5 02891,11716,10659,10659,0,1057,0
8600000US02892,02892,ZCTA5 02892,1942,226,226,0,1716,0
8600000US02893,02893,ZCTA5 02893,14289,14289,14289,0,0,0
8600000US02894,02894,ZCTA5 02894,254,0,0,0,254,0
8600000US02895,02895,ZCTA5 02895,19214,19214,19214,0,0,0
8600000US02896,02896,ZCTA5 02896,4798,4121,4121,0,677,0
8600000US02898,02898,ZCTA5 02898,618,0,0,0,618,0
8600000US02903,02903,ZCTA5 02903,5578,5578,5578,0,0,0
8600000US02904,02904,ZCTA5 02904,14327,14327,14327,0,0,0
8600000US02905,02905,ZCTA5 02905,9539,9539,9539,0,0,0
8600000US02906,02906,ZCTA5 02906,12949,12949,12949,0,0,0
8600000US02907,02907,ZCTA5 02907,10187,10187,10187,0,0,0
8600000US02908,02908,ZCTA5 02908,14624,14624,14624,0,0,0
8600000US02909,02909,ZCTA5 02909,16832,16832,16832,0,0,0
8600000US02910,02910,ZCTA5 02910,9042,9042,9042,0,0,0
8600000US02911,02911,ZCTA5 02911,6975,6975,6975,0,0,0
8600000US02912,02912,ZCTA5 02912,3,3,3,0,0,0
8600000US02914,02914,ZCTA5 02914,9766,9766,9766,0,0,0
8600000US02915,02915,ZCTA5 02915,7895,7895,7895,0,0,0
8600000US02916,02916,ZCTA5 02916,3763,3763,3763,0,0,0
8600000US02917,02917,ZCTA5 02917,4689,4241,4241,0,448,0
8600000US02919,02919,ZCTA5 02919,12447,11953,11953,0,494,0
8600000US02920,02920,ZCTA5 02920,15260,15260,15260,0,0,0
8600000US02921,02921,ZCTA5 02921,4506,4224,4224,0,282,0
8600000US03031,03031,ZCTA5 03031,4302,2536,2536,0,1766,0
8600000US03032,03032,ZCTA5 03032,1814,498,498,0,1316,0
8600000US03033,03033,ZCTA5 03033,1698,0,0,0,1698,0
8600000US03034,03034,ZCTA5 03034,1512,7,7,0,1505,0
8600000US03036,03036,ZCTA5 03036,1602,218,218,0,1384,0
8600000US03037,03037,ZCTA5 03037,1725,0,0,0,1725,0
8600000US03038,03038,ZCTA5 03038,13415,12333,12333,0,1082,0
8600000US03042,03042,ZCTA5 03042,2698,1336,225,1111,1362,0
8600000US03043,03043,ZCTA5 03043,747,0,0,0,747,0
8600000US03044,03044,ZCTA5 03044,1565,255,255,0,1310,0
8600000US03045,03045,ZCTA5 03045,5202,3377,3377,0,1825,0
8600000US03046,03046,ZCTA5 03046,1077,0,0,0,1077,0
8600000US03047,03047,ZCTA5 03047,707,0,0,0,707,0
8600000US03048,03048,ZCTA5 03048,1483,0,0,0,1483,0
8600000US03049,03049,ZCTA5 03049,2931,436,436,0,2495,0
8600000US03051,03051,ZCTA5 03051,9215,8773,8773,0,442,0
8600000US03052,03052,ZCTA5 03052,2909,1935,1935,0,974,0
8600000US03053,03053,ZCTA5 03053,8651,7833,7833,0,818,0
8600000US03054,03054,ZCTA5 03054,9807,8763,8763,0,1044,0
8600000US03055,03055,ZCTA5 03055,6284,5291,5291,0,993,0
8600000US03057,03057,ZCTA5 03057,905,63,63,0,842,0
8600000US03060,03060,ZCTA5 03060,13009,13009,13009,0,0,0
8600000US03062,03062,ZCTA5 03062,11020,10765,10765,0,255,0
8600000US03063,03063,ZCTA5 03063,7038,7031,7031,0,7,0
8600000US03064,03064,ZCTA5 03064,6101,6101,6101,0,0,0
8600000US03070,03070,ZCTA5 03070,1940,0,0,0,1940,0
8600000US03071,03071,ZCTA5 03071,1917,0,0,0,1917,0
8600000US03076,03076,ZCTA5 03076,4598,3385,3385,0,1213,0
8600000US03077,03077,ZCTA5 03077,4263,1958,1958,0,2305,0
8600000US03079,03079,ZCTA5 03079,11810,11713,11713,0,97,0
8600000US03082,03082,ZCTA5 03082,658,0,0,0,658,0
8600000US03084,03084,ZCTA5 03084,542,0,0,0,542,0
8600000US03086,03086,ZCTA5 03086,1550,514,514,0,1036,0
8600000US03087,03087,ZCTA5 03087,5164,4088,4088,0,1076,0
8600000US03101,03101,ZCTA5 03101,2007,2007,2007,0,0,0
8600000US03102,03102,ZCTA5 03102,14412,14412,14412,0,0,0
8600000US03103,03103,ZCTA5 03103,15040,15040,15040,0,0,0
8600000US03104,03104,ZCTA5 03104,14784,14784,14784,0,0,0
8600000US03106,03106,ZCTA5 03106,5155,3723,3723,0,1432,0
8600000US03109,03109,ZCTA5 03109,4213,4061,4061,0,152,0
8600000US03110,03110,ZCTA5 03110,7634,7188,7188,0,446,0
8600000US03215,03215,ZCTA5 03215,1189,0,0,0,1189,0
8600000US03216,03216,ZCTA5 03216,993,0,0,0,993,0
8600000US03217,03217,ZCTA5 03217,1355,18,0,18,1337,0
8600000US03218,03218,ZCTA5 03218,395,0,0,0,395,0
8600000US03220,03220,ZCTA5 03220,3639,920,0,920,2719,0
8600000US03221,03221,ZCTA5 03221,1183,0,0,0,1183,0
8600000US03222,03222,ZCTA5 03222,4249,0,0,0,4249,0
8600000US03223,03223,ZCTA5 03223,2347,65,0,65,2282,0
8600000US03224,03224,ZCTA5 03224,978,0,0,0,978,0
8600000US03225,03225,ZCTA5 03225,1936,0,0,0,1936,0
8600000US03226,03226,ZCTA5 03226,811,0,0,0,811,0
